Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleCondition,SalePrice
1198,75,RM,65.0,8850.0,IR1,Corner,OldTown,1Fam,Otro,7,6,1916.0,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,BrkTil,TA,No,Unf,0.0,815.0,815.0,Ex,815.0,875.0,1690.0,0,1,0,3,TA,7,1,Gd,Detchd,1916.0,Unf,1,225.0,0.0,0.0,NA,7,2006,Normal,144000
1199,20,RL,70.0,9100.0,Reg,Inside,CollgCr,1Fam,1Story,7,5,2001.0,2001,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,1212.0,1212.0,Ex,1212.0,0.0,1212.0,0,2,0,3,Gd,6,0,NA,Attchd,2001.0,RFn,2,573.0,356.0,0.0,NA,6,2009,Normal,178000
1200,20,RL,75.0,11235.0,Reg,Inside,Sawyer,1Fam,1Story,4,5,1963.0,1979,Gable,HdBoard,HdBoard,BrkFace,51.0,TA,CBlock,TA,No,Rec,547.0,504.0,1051.0,Gd,1382.0,0.0,1382.0,0,1,1,3,TA,6,1,Po,Attchd,1974.0,Unf,2,459.0,0.0,82.0,NA,10,2006,Normal,148000
1201,20,RL,71.0,9353.0,Reg,Inside,NAmes,1Fam,1Story,4,5,1970.0,1970,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,Unf,0.0,864.0,864.0,Gd,864.0,0.0,864.0,0,1,0,3,TA,5,0,NA,Attchd,1972.0,Unf,1,280.0,0.0,0.0,NA,7,2006,Abnorml,116050
1202,60,RL,80.0,10400.0,Reg,Corner,CollgCr,1Fam,2Story,7,5,1998.0,1998,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,Av,Unf,0.0,866.0,866.0,Ex,866.0,913.0,1779.0,0,2,1,3,Gd,6,0,NA,Attchd,1998.0,RFn,2,546.0,198.0,36.0,NA,3,2009,Normal,197900
1203,50,RM,50.0,6000.0,Reg,Corner,BrkSide,1Fam,1.5Fin,5,8,1925.0,1997,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,BrkTil,TA,No,Unf,0.0,884.0,884.0,Ex,884.0,464.0,1348.0,1,1,0,3,TA,5,1,Fa,Detchd,1960.0,Unf,1,216.0,0.0,0.0,NA,5,2009,Normal,117000
1204,20,RL,75.0,9750.0,Reg,Inside,CollgCr,1Fam,1Story,7,5,2000.0,2001,Gable,VinylSd,VinylSd,BrkFace,171.0,Gd,PConc,Gd,No,Unf,0.0,1630.0,1630.0,Ex,1630.0,0.0,1630.0,0,2,0,3,Gd,6,1,TA,Attchd,2000.0,Unf,2,451.0,74.0,234.0,NA,10,2009,Normal,213000
1205,20,RL,78.0,10140.0,Reg,Inside,NWAmes,1Fam,1Story,5,6,1975.0,1975,Gable,HdBoard,HdBoard,NA,0.0,TA,CBlock,Gd,No,ALQ,788.0,268.0,1056.0,Ex,1074.0,0.0,1074.0,1,1,1,3,TA,6,0,NA,Attchd,1975.0,RFn,2,495.0,0.0,88.0,MnPrv,7,2006,Normal,153500
1206,20,RL,90.0,14684.0,IR1,CulDSac,SawyerW,1Fam,1Story,7,7,1990.0,1991,Hip,HdBoard,HdBoard,BrkFace,234.0,Gd,CBlock,Gd,Mn,ALQ,485.0,1496.0,2153.8405000000002,Gd,2196.0,0.0,2196.0,0,2,0,3,Gd,7,1,TA,Attchd,1990.0,RFn,3,701.0,84.0,70.0,NA,6,2009,Normal,271900
1207,20,Otro,NA,8900.0,Reg,Inside,SawyerW,1Fam,1Story,4,4,1966.0,1966,Gable,HdBoard,HdBoard,NA,0.0,TA,CBlock,TA,No,Rec,1056.0,0.0,1056.0,TA,1056.0,0.0,1056.0,1,1,0,2,TA,5,0,NA,Detchd,1966.0,Unf,1,384.0,0.0,42.0,MnPrv,11,2006,Normal,107000
1208,20,RL,70.0,9135.0,Reg,Inside,CollgCr,1Fam,1Story,6,5,2003.0,2003,Gable,VinylSd,VinylSd,BrkFace,120.0,Gd,PConc,Gd,Av,GLQ,340.0,1342.0,1682.0,Ex,1700.0,0.0,1700.0,1,2,0,3,Gd,7,0,NA,Attchd,2003.0,RFn,2,544.0,192.0,23.0,NA,5,2006,Normal,200000
1209,20,RL,70.0,7763.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1962.0,1980,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,Rec,504.0,319.0,931.0,TA,1283.0,0.0,1283.0,1,1,0,3,TA,6,0,NA,Detchd,1980.0,Unf,2,506.0,0.0,0.0,NA,10,2008,Normal,140000
1210,20,RL,85.0,10182.0,IR1,CulDSac,Somerst,1Fam,1Story,8,5,2006.0,2006,Hip,VinylSd,VinylSd,Stone,420.0,Gd,PConc,Ex,Mn,GLQ,1220.0,440.0,1660.0,Ex,1660.0,0.0,1660.0,1,2,0,3,Gd,8,1,Gd,Attchd,2006.0,RFn,2,500.0,322.0,50.0,NA,5,2006,Partial,290000
1211,60,RL,70.0,11218.0,Reg,Inside,SawyerW,1Fam,2Story,6,5,1992.0,1992,Gable,Wd Sdng,Wd Sdng,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,1055.0,1055.0,Ex,1055.0,790.0,1845.0,0,2,1,3,Gd,8,1,TA,Attchd,1992.0,RFn,2,462.0,504.0086000000004,104.0,GdPrv,5,2010,Normal,189000
1212,50,RL,141.0,12134.0,IR1,Inside,Gilbert,1Fam,1.5Fin,8,7,1988.0,2005,Gable,Wd Sdng,Wd Sdng,NA,0.0,Gd,Otro,Gd,Av,GLQ,427.0,132.0,559.0,Gd,1080.0,672.0,1752.0,0,2,0,4,TA,8,0,NA,Basment,1988.0,RFn,2,492.0,325.0,12.0,NA,6,2010,Normal,164000
1213,30,RL,50.0,9340.0,Reg,Inside,Edwards,1Fam,1Story,4,6,1941.0,1950,Hip,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,Rec,344.0,328.0,672.0,TA,672.0,0.0,692.6637999999999,1,1,0,2,TA,4,0,NA,Attchd,1941.0,Unf,1,234.0,0.0,113.0,NA,8,2009,Normal,113000
1214,80,RL,NA,10246.0,IR1,CulDSac,Sawyer,1Fam,SLvl,4,9,1965.0,2001,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,Av,GLQ,648.0,0.0,648.0,Ex,960.0,0.0,960.0,1,1,0,1,TA,3,0,NA,Attchd,1965.0,Unf,1,364.0,88.0,0.0,NA,5,2006,Normal,145000
1215,85,RL,69.0,10205.0,IR1,Inside,NAmes,1Fam,SFoyer,5,5,1962.0,1962,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,Av,BLQ,784.0,141.0,925.0,TA,999.0,0.0,999.0,1,1,0,3,TA,6,0,NA,Attchd,1962.0,Unf,1,300.0,150.0,72.0,NA,5,2006,Normal,134500
1216,20,RL,99.0,7094.0,IR1,Inside,Sawyer,1Fam,1Story,5,5,1966.0,1966,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,Rec,180.0,340.0,894.0,TA,894.0,0.0,894.0,0,1,0,3,TA,5,0,NA,Detchd,1966.0,RFn,1,384.0,0.0,0.0,MnPrv,5,2007,Normal,125000
1217,90,RM,68.0,8930.0,Reg,Inside,Sawyer,Duplex,1.5Fin,6,5,1978.0,1978,Gable,VinylSd,VinylSd,NA,0.0,TA,Slab,NA,NA,NA,0.0,0.0,0.0,TA,1318.0,584.0,1902.0,0,2,0,4,TA,8,0,NA,Attchd,1978.0,Unf,2,539.0,0.0,0.0,NA,4,2010,Normal,112000
1218,20,FV,72.0,8640.0,Reg,Inside,Somerst,1Fam,1Story,8,5,2009.0,2009,Gable,CemntBd,CmentBd,Stone,72.0,Gd,PConc,Gd,Mn,GLQ,936.0,364.0,1300.0,Ex,1314.0,0.0,1314.0,1,2,0,3,Gd,6,0,NA,Attchd,2009.0,RFn,2,552.0,135.0,112.0,NA,9,2009,Partial,229456
1219,50,RM,52.0,6240.0,Reg,Inside,BrkSide,1Fam,1.5Fin,4,5,1947.0,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,Slab,NA,NA,NA,0.0,0.0,0.0,Gd,672.0,240.0,912.0,0,1,0,2,TA,3,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,7,2006,Normal,80500
1220,160,RM,21.0,1680.0,Reg,Inside,BrDale,Twnhs,2Story,6,5,1971.0,1971,Gable,CemntBd,CmentBd,BrkFace,236.0,TA,CBlock,TA,No,Unf,0.0,672.0,672.0,TA,672.0,546.0,1218.0,0,1,1,3,TA,7,0,NA,NA,NA,NA,0,0.0,201.0,0.0,NA,4,2006,Abnorml,91500
1221,20,RL,66.0,7800.0,IR1,Inside,NAmes,1Fam,1Story,5,5,1964.0,1964,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,No,Rec,312.0,0.0,912.0,TA,912.0,0.0,912.0,0,1,0,2,TA,5,0,NA,Attchd,1964.0,Unf,1,288.0,0.0,0.0,NA,11,2006,Abnorml,115000
1222,20,RL,55.0,8250.0,Reg,Inside,Sawyer,1Fam,1Story,5,5,1968.0,1968,Hip,HdBoard,HdBoard,NA,0.0,TA,CBlock,TA,No,BLQ,250.0,210.0,952.0,Ex,1211.0,0.0,1211.0,0,1,0,3,TA,5,1,TA,Attchd,1968.0,Unf,1,322.0,0.0,63.0,NA,8,2008,Normal,134000
1223,50,RL,78.0,10496.0,Reg,Inside,NAmes,1Fam,1.5Fin,6,6,1949.0,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,CBlock,TA,Mn,Rec,196.0,844.0,1040.0,Ex,1168.0,678.0,1846.0,0,2,0,3,TA,7,1,Gd,Attchd,1949.0,Unf,1,315.0,0.0,0.0,GdWo,1,2007,Normal,143000
1224,20,RL,89.0,10680.0,Reg,Inside,NAmes,1Fam,1Story,5,3,1951.0,1951,Hip,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,CBlock,TA,No,LwQ,756.0,1380.0,2136.0,TA,2136.0,0.0,2136.0,0,2,0,4,TA,7,0,NA,Detchd,1951.0,Unf,2,528.0,0.0,30.0,MnPrv,10,2006,Normal,137900
1225,60,RL,60.0,15384.0,IR1,Inside,Gilbert,1Fam,2Story,7,5,2004.0,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Av,GLQ,724.0,64.0,788.0,Ex,788.0,702.0,1490.0,1,2,1,3,Gd,8,1,Gd,Attchd,2004.0,Fin,2,388.0,100.0,75.0,NA,2,2008,Normal,184000
1226,80,RL,65.0,10482.0,Reg,Inside,NAmes,1Fam,SLvl,6,8,1958.0,1958,Hip,VinylSd,VinylSd,BrkFace,63.0,TA,CBlock,TA,Av,GLQ,507.0,81.0,588.0,Ex,1138.0,0.0,1138.0,0,1,0,3,TA,6,0,NA,Attchd,1958.0,RFn,1,264.0,224.0,0.0,MnWw,6,2007,Normal,145000
1227,60,RL,86.0,14598.0,IR1,CulDSac,Somerst,1Fam,2Story,6,5,2007.0,2007,Gable,VinylSd,VinylSd,Stone,74.0,Gd,PConc,Gd,Mn,Unf,0.0,894.0,894.0,Ex,894.0,1039.0,1933.0,0,2,1,4,Gd,9,1,Gd,BuiltIn,2007.0,Fin,3,668.0,100.0,18.0,NA,1,2008,Normal,214000
1228,20,RL,72.0,8872.0,Reg,Corner,NAmes,1Fam,1Story,5,8,1965.0,2008,Gable,VinylSd,VinylSd,BrkFace,300.0,TA,CBlock,TA,No,ALQ,595.0,317.0,912.0,Ex,912.0,0.0,912.0,1,1,0,2,Gd,5,0,NA,Detchd,1992.0,Unf,2,576.0,0.0,240.0,NA,12,2008,Normal,147000
1229,120,RL,65.0,8769.0,Reg,Corner,NridgHt,TwnhsE,1Story,9,5,2008.0,2008,Hip,MetalSd,MetalSd,BrkFace,766.0,Ex,PConc,Ex,No,GLQ,1540.0,162.0,1702.0,Ex,1702.0,0.0,1702.0,1,1,1,1,Ex,7,1,Gd,Attchd,2008.0,Fin,3,998.1939000000012,0.0,72.0,NA,10,2008,Partial,367294
1230,80,RL,70.0,7910.0,Reg,Inside,NAmes,1Fam,SLvl,5,5,1960.0,1960,Hip,BrkFace,HdBoard,NA,0.0,TA,CBlock,TA,No,ALQ,666.0,409.0,1075.0,Gd,1507.0,0.0,1507.0,0,2,0,4,TA,7,0,NA,Basment,1960.0,Unf,1,404.0,0.0,0.0,GdWo,8,2008,Normal,127000
1231,90,RL,NA,18890.0,IR1,Inside,Sawyer,Duplex,1.5Fin,5,5,1977.0,1977,Otro,Plywood,Plywood,NA,1.0,TA,CBlock,Gd,No,GLQ,498.0,652.0,1361.0,Ex,1361.0,1259.0,2620.0,0,2,1,4,TA,11,1,TA,BuiltIn,1977.0,RFn,2,600.0,155.0,24.0,NA,8,2007,Normal,190000
1232,90,RL,70.0,7728.0,Reg,Inside,NAmes,Duplex,SLvl,5,6,1962.0,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,CBlock,TA,Av,ALQ,803.0,303.0,1106.0,TA,1190.0,0.0,1190.0,1,1,0,3,TA,6,0,NA,Attchd,1962.0,Unf,2,540.0,0.0,18.0,GdWo,5,2006,Normal,132500
1233,90,RL,70.0,9842.0,Reg,FR2,NAmes,Duplex,1Story,4,5,1962.0,1962,Gable,HdBoard,HdBoard,NA,0.0,TA,Slab,NA,NA,NA,0.0,0.0,0.0,TA,1224.0,0.0,1224.0,0,2,0,2,TA,6,0,NA,Otro,1962.0,Unf,2,462.0,0.0,0.0,NA,3,2007,Normal,101800
1234,20,RL,NA,12160.0,IR1,Inside,NAmes,1Fam,1Story,5,5,1959.0,1959,Hip,Plywood,Plywood,BrkFace,180.0,TA,CBlock,TA,No,Rec,1000.0,188.0,1188.0,Fa,1188.0,0.0,1188.0,1,1,0,3,TA,6,0,NA,Attchd,1959.0,RFn,2,531.0,0.0,0.0,MnPrv,5,2010,Abnorml,142000
1235,70,Otro,55.0,8525.0,Reg,Inside,SWISU,1Fam,2Story,5,6,1911.0,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,PConc,TA,Av,Unf,0.0,940.0,940.0,TA,1024.0,940.0,1964.0,0,1,1,4,TA,7,0,NA,NA,NA,NA,0,0.0,0.0,192.0,NA,11,2008,Abnorml,130000
1236,70,RL,96.0,13132.0,Reg,Inside,Crawfor,1Fam,2Story,5,5,1914.0,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,BrkTil,Gd,Mn,Unf,0.0,747.0,747.0,Gd,892.0,892.0,1784.0,0,1,1,4,TA,9,0,NA,Detchd,1916.0,Unf,1,180.0,203.0,40.0,NA,7,2006,Normal,138887
1237,160,RL,36.0,2628.0,Reg,Inside,NridgHt,Twnhs,2Story,7,5,2003.0,2003,Gable,VinylSd,Wd Shng,Stone,106.0,Gd,PConc,Gd,No,Unf,0.0,764.0,764.0,Ex,764.0,862.0,1626.0,0,2,1,2,Gd,6,0,NA,BuiltIn,2003.0,RFn,2,474.0,0.0,27.0,NA,6,2010,Normal,175500
1238,60,RL,41.0,12393.0,IR2,FR2,CollgCr,1Fam,2Story,7,5,2004.0,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,847.0,847.0,Ex,847.0,1101.0,1948.0,0,2,1,4,Gd,8,1,Gd,BuiltIn,2004.0,Fin,2,434.0,100.0,48.0,NA,9,2006,Normal,195000
1239,20,RL,63.0,13072.0,Reg,Inside,SawyerW,1Fam,1Story,6,5,2005.0,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,1141.0,1141.0,Ex,1141.0,0.0,1141.0,0,1,1,3,TA,6,0,NA,Detchd,2005.0,Unf,2,484.0,0.0,0.0,NA,3,2006,Abnorml,142500
1240,20,RL,64.0,9037.0,IR1,Inside,Timber,1Fam,1Story,8,5,2006.0,2006,Hip,VinylSd,VinylSd,BrkFace,32.0,Gd,PConc,Gd,Av,GLQ,428.0,1048.0,1476.0,Ex,1484.0,0.0,1484.0,0,2,0,2,Ex,6,1,Gd,Attchd,2006.0,RFn,2,472.0,120.0,33.0,NA,12,2007,Normal,265900
1241,60,RL,65.0,8158.0,Reg,Inside,CollgCr,1Fam,2Story,7,5,2003.0,2003,Gable,VinylSd,VinylSd,BrkFace,252.0,Gd,PConc,Gd,No,GLQ,550.0,334.0,884.0,Ex,884.0,884.0,1768.0,1,2,1,3,Gd,8,0,NA,Attchd,2003.0,RFn,2,543.0,0.0,63.0,NA,7,2008,Normal,224900
1242,20,RL,83.0,9849.0,Reg,Inside,Somerst,1Fam,1Story,7,6,2007.0,2007,Hip,VinylSd,VinylSd,Stone,0.0,Gd,PConc,Gd,Av,Unf,0.0,1689.0,1689.0,Ex,1689.0,0.0,1689.0,0,2,0,3,Gd,7,0,NA,Attchd,2007.0,RFn,3,954.0,0.0,56.0,NA,6,2007,Partial,248328
1243,85,RL,85.0,10625.0,Reg,Inside,NWAmes,1Fam,SFoyer,7,6,1974.0,1974,Gable,Plywood,Plywood,BrkFace,81.0,TA,CBlock,Gd,Gd,GLQ,885.0,0.0,1053.0,TA,1173.0,0.0,1173.0,1,2,0,3,Gd,6,2,TA,Attchd,1974.0,RFn,2,528.0,0.0,120.0,MnPrv,1,2010,Family,170000
1244,20,RL,107.0,13891.0,Reg,Inside,NridgHt,1Fam,1Story,10,5,2006.0,2006,Gable,VinylSd,VinylSd,NA,NA,Ex,PConc,Ex,Gd,GLQ,1386.0,690.0,2076.0,Ex,2076.0,0.0,2076.0,1,2,1,2,Ex,7,1,Gd,Attchd,2006.0,Fin,3,850.0,216.0,229.0,NA,9,2006,Partial,465000
1245,70,RL,NA,11435.0,IR1,Corner,Crawfor,1Fam,2Story,8,7,1929.0,1950,Gable,BrkFace,Stucco,NA,0.0,TA,PConc,Gd,No,Unf,0.0,792.0,792.0,Fa,792.0,725.0,1517.0,0,1,0,3,Gd,7,2,Gd,Detchd,1931.0,Unf,2,400.0,0.0,0.0,NA,6,2006,Normal,230000
1246,80,RL,78.0,12090.0,Reg,Inside,NWAmes,1Fam,SLvl,6,7,1984.0,2003,Hip,VinylSd,VinylSd,BrkFace,74.0,TA,CBlock,Gd,No,Unf,0.0,585.0,585.0,Ex,1140.0,728.0,1868.0,0,3,1,3,TA,7,1,TA,BuiltIn,1984.0,Fin,2,477.0,268.0,112.0,NA,1,2007,Abnorml,178000
1247,60,FV,65.0,8125.0,Reg,Inside,Somerst,1Fam,2Story,7,5,2005.0,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,756.0,756.0,Ex,756.0,797.0,1553.0,0,2,1,3,Gd,6,0,NA,Attchd,2005.0,RFn,2,615.0,0.0,45.0,NA,3,2006,Partial,186500
1248,80,RL,NA,12328.0,IR1,Inside,Mitchel,1Fam,SLvl,6,5,1976.0,1976,Gable,HdBoard,HdBoard,BrkFace,335.0,TA,CBlock,TA,Av,GLQ,539.0,473.0,1012.0,TA,1034.0,0.0,1034.0,1,1,0,3,TA,6,0,NA,Attchd,1976.0,Unf,3,888.0,0.0,0.0,NA,5,2010,Normal,169900
1249,75,RM,60.0,9600.0,Reg,Inside,OldTown,1Fam,Otro,6,5,1917.0,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,BrkTil,Gd,No,Rec,319.0,416.0,735.0,Fa,1134.0,924.0,2058.0,0,1,1,3,TA,8,1,Gd,Detchd,1950.0,Unf,2,396.0,0.0,0.0,NA,4,2008,Normal,129500
1250,20,RL,60.0,7200.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1950.0,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,BLQ,534.0,246.0,876.0,TA,988.0,0.0,988.0,0,1,0,3,TA,6,0,NA,Attchd,1950.0,Unf,1,276.0,0.0,80.0,NA,5,2007,Normal,119000
1251,20,RL,93.0,11160.0,Reg,Corner,NAmes,1Fam,1Story,7,5,1968.0,1968,Hip,BrkFace,BrkFace,NA,0.0,Gd,CBlock,TA,No,ALQ,1065.0,1045.0,2110.0,Ex,2110.0,0.0,2110.0,1,2,1,3,Ex,8,2,TA,Attchd,1968.0,Fin,2,522.0,0.0,0.0,NA,4,2010,Normal,244000
1252,120,RL,NA,3136.0,IR1,Corner,NridgHt,TwnhsE,1Story,7,5,2003.0,2003,Gable,VinylSd,Wd Shng,Stone,163.0,Gd,PConc,Gd,No,Unf,0.0,1405.0,1405.0,Ex,1405.0,0.0,1405.0,0,2,0,2,Gd,6,1,Gd,Attchd,2003.0,RFn,2,478.0,148.0,36.0,NA,3,2006,Normal,171750
1253,20,RL,62.0,9858.0,Reg,Inside,Mitchel,1Fam,1Story,5,6,1968.0,1968,Gable,HdBoard,HdBoard,NA,0.0,TA,CBlock,TA,No,BLQ,510.0,354.0,864.0,TA,874.0,0.0,874.0,1,1,0,3,TA,5,0,NA,Attchd,1968.0,RFn,1,288.0,33.0,0.0,GdWo,11,2009,Normal,130000
1254,60,RL,NA,17542.0,IR1,Inside,Otro,1Fam,2Story,7,7,1974.0,2003,Gable,Wd Sdng,Wd Sdng,NA,0.0,Gd,CBlock,TA,Gd,LwQ,125.0,36.0,1192.0,TA,1516.0,651.0,2167.0,1,2,1,3,Gd,9,2,Gd,Attchd,1974.0,RFn,2,518.0,220.0,47.0,MnPrv,7,2007,Normal,294000
1255,60,RL,60.0,6931.0,Reg,Inside,Edwards,1Fam,2Story,7,5,2003.0,2004,Gable,VinylSd,VinylSd,Stone,92.0,Gd,PConc,Gd,No,Unf,0.0,746.0,746.0,Ex,760.0,896.0,1656.0,0,2,1,3,Gd,7,1,Gd,BuiltIn,2003.0,Fin,2,397.0,178.0,128.0,NA,7,2008,Normal,165400
1256,50,RM,52.0,6240.0,Reg,Inside,BrkSide,1Fam,1.5Fin,6,6,1931.0,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,BrkTil,TA,No,LwQ,425.0,459.0,884.0,TA,959.0,408.0,1367.0,0,1,0,3,TA,6,1,Gd,Detchd,1978.0,Unf,1,560.0,0.0,0.0,NA,11,2007,Normal,127500
1257,20,RL,91.0,14303.0,IR1,Corner,NoRidge,1Fam,1Story,8,5,1994.0,1994,Hip,HdBoard,HdBoard,BrkFace,554.0,Gd,PConc,Gd,Gd,GLQ,1314.0,672.0,1986.0,Ex,1987.0,0.0,1987.0,1,2,0,2,Gd,7,1,TA,Attchd,1994.0,Fin,2,691.0,262.0,36.0,NA,8,2008,Normal,301500
1258,30,RL,56.0,4060.0,Reg,Corner,Edwards,1Fam,1Story,5,8,1922.0,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,PConc,Fa,No,Unf,0.0,864.0,864.0,Ex,864.0,0.0,864.0,0,1,0,2,TA,4,0,NA,NA,NA,NA,0,0.0,0.0,96.0,NA,7,2009,Normal,99900
1259,80,RL,59.0,9587.0,IR1,Inside,Gilbert,1Fam,SLvl,7,5,2005.0,2005,Gable,VinylSd,VinylSd,Stone,182.0,Gd,PConc,Gd,Gd,GLQ,655.0,201.0,856.0,Ex,1166.0,0.0,1166.0,1,2,0,2,Gd,5,0,NA,Attchd,2005.0,Fin,2,400.0,212.0,0.0,NA,7,2008,Normal,190000
1260,20,RL,65.0,9750.0,Reg,FR2,NAmes,1Fam,1Story,6,8,1969.0,1969,Gable,HdBoard,HdBoard,NA,0.0,TA,CBlock,Gd,No,ALQ,602.0,14.0,1054.0,Gd,1054.0,0.0,1054.0,1,1,1,3,TA,6,0,NA,Attchd,1969.0,Unf,2,460.0,180.0,0.0,NA,7,2008,Normal,151000
1261,60,RL,NA,24682.0,Otro,CulDSac,Gilbert,1Fam,2Story,6,5,1999.0,1999,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,No,Unf,0.0,841.0,841.0,Ex,892.0,783.0,1675.0,0,2,1,3,TA,7,1,TA,BuiltIn,1999.0,Fin,2,502.0,0.0,103.0,NA,6,2009,Normal,181000
1262,20,RL,80.0,9600.0,Reg,Inside,NAmes,1Fam,1Story,5,6,1956.0,1956,Hip,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,Rec,504.0,546.0,1050.0,Gd,1050.0,0.0,1050.0,0,1,0,2,TA,5,0,NA,Attchd,1956.0,Unf,1,338.0,0.0,0.0,NA,6,2009,Normal,128900
1263,50,RL,NA,11250.0,Reg,Inside,ClearCr,1Fam,1.5Fin,4,5,1957.0,1989,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,Av,Unf,0.0,1104.0,1104.0,Ex,1104.0,684.0,1788.0,1,1,0,5,TA,8,2,TA,Attchd,1957.0,Unf,1,304.0,120.0,0.0,NA,11,2009,Normal,161500
1264,70,RL,60.0,13515.0,Reg,Inside,BrkSide,1Fam,2Story,6,6,1919.0,1950,Otro,Wd Sdng,Wd Sdng,NA,0.0,TA,PConc,TA,No,Unf,0.0,764.0,764.0,Ex,1060.0,764.0,1824.0,0,1,0,3,TA,8,1,Gd,Detchd,1940.0,Unf,2,520.0,0.0,0.0,GdPrv,7,2007,Normal,180500
1265,120,Otro,34.0,4060.0,Reg,Inside,NAmes,TwnhsE,1Story,6,5,1998.0,1999,Gable,MetalSd,MetalSd,NA,0.0,Gd,PConc,Gd,No,GLQ,266.0,1139.0,1405.0,Ex,1337.0,0.0,1337.0,1,2,0,2,Gd,5,0,NA,Attchd,1998.0,Fin,2,511.0,144.0,68.0,NA,8,2008,Abnorml,181000
1266,160,FV,35.0,3735.0,Reg,Otro,Somerst,TwnhsE,2Story,7,5,1999.0,1999,Hip,MetalSd,MetalSd,BrkFace,218.0,Gd,PConc,Gd,No,GLQ,450.0,241.0,691.0,Ex,713.0,739.0,1452.0,1,2,1,3,Gd,6,0,NA,Detchd,1999.0,Unf,2,506.0,0.0,34.0,NA,3,2006,Normal,183900
1267,190,RM,60.0,10120.0,IR1,Inside,OldTown,2fmCon,Otro,7,4,1910.0,1950,Hip,Wd Sdng,Wd Sdng,NA,0.0,Otro,CBlock,TA,No,Unf,0.0,925.0,925.0,TA,964.0,925.0,1889.0,0,1,1,4,TA,9,1,Gd,Detchd,1960.0,Unf,1,308.0,0.0,0.0,MnPrv,1,2007,Normal,122000
1268,20,RL,89.0,13214.0,IR1,Inside,Timber,1Fam,1Story,9,5,2008.0,2009,Hip,Stucco,CmentBd,NA,0.0,Ex,PConc,Ex,Gd,Unf,0.0,1795.8405000000002,2002.0,Ex,2018.0,0.0,2018.0,0,2,0,3,Ex,10,1,Gd,Attchd,2009.0,Fin,3,746.0,144.0,76.0,NA,5,2010,Normal,378500
1269,50,RL,NA,14100.0,IR1,Inside,Crawfor,1Fam,1.5Fin,8,9,1935.0,1997,Gable,Stucco,Stucco,BrkFace,632.0,TA,CBlock,TA,Mn,Rec,192.0,536.0,728.0,Ex,1968.0,1416.017200000001,3116.7068000000017,0,3,1,4,Gd,11,2,Gd,BuiltIn,1982.0,Unf,3,998.1939000000012,314.0,12.0,GdWo,5,2008,Normal,381000
